Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area;Kg/hour;Tot. no./hour;Lengthcl.;No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
greater weever;1999-09-02;1999;3;9;SEPI.1999.467;Locked;167;467;V;19 W MÅSESKÄR;;;;;20;4555;45G0;5805,609;1044;232;30;1,85;;;;;;;;;;;;467
greater weever;1999-09-02;1999;3;9;SEPI.1999.468;Locked;168;468;V;12 W HÅLLÖ;;;;;20;4555;45G0;5821,169;1050,689;135;30;1,8;;;;;;;;;;;;468
greater weever;1999-09-03;1999;3;9;SEPI.1999.470;Locked;169;470;V;7,5 NE SKAGENS REV;;;;;20;4455;44G0;5752,569;1059,849;74;30;1,89;;;;;;;;;;;;470
greater weever;1999-09-03;1999;3;9;SEPI.1999.471;Locked;170;471;V;6,5 ENE SKAGENS REV;;;;;20;4455;44G0;5748,54;1059,66;48;30;1,84;;;;;;;;;;;;
greater weever;1999-09-06;1999;3;9;SEPI.1999.472;Locked;171;472;V;13 W MARSTRAND;;;;;20;4456;44G1;5752,299;1112,709;63;30;1,97;;;;;;;;;;;;472
greater weever;1999-09-06;1999;3;9;SEPI.1999.473;Locked;172;473;V;9 W MÅSESKÄR;;;;;20;4556;45G1;5804,009;1105,459;136;30;1,95;;;;;;;;;;;;473
greater weever;1999-09-06;1999;3;9;SEPI.1999.474;Locked;173;474;V;SÖRGRUND;;;;;20;4556;45G1;5813,2;1111,819;60;30;1,97;;;;;;;;;;;;474
greater weever;1999-09-07;1999;3;9;SEPI.1999.475;Locked;174;475;V;7 W HÅLLÖ;;;;;20;4555;45G0;5818,009;1058,369;105;30;2;;;;;;;;;;;;476
greater weever;1999-09-07;1999;3;9;SEPI.1999.477;Locked;175;477;V;NW SKÄGGA;;;;;20;4556;45G1;5827,779;1107,989;57;30;1,86;;;;;;;;;;;;477
greater weever;1999-09-07;1999;3;9;SEPI.1999.478;Locked;176;478;V;5 W VÄDERÖARNA;;;;;20;4655;46G0;5830,779;1050,099;95;30;1,81;;;;;;;;;;;;
greater weever;1999-09-07;1999;3;9;SEPI.1999.479;Locked;177;479;V;PERSGRUND;;;;;20;4655;46G0;5839,479;1049,38;84;30;1,97;;;;;;;;;;;;479
greater weever;1999-09-07;1999;3;9;SEPI.1999.480;Locked;178;480;V;KILEBOJEN;;;;;20;4655;46G0;5834,939;1053,64;77;30;1,91;;;;;;;;;;;;480
greater weever;1999-09-08;1999;3;9;SEPI.1999.483;Locked;179;483;V;W FLADEN;;;;;21;4356;43G1;5712,1;1139,79;65;30;2,1;;;;;;;;;;;;482
greater weever;1999-09-08;1999;3;9;SEPI.1999.484;Locked;180;484;V;E FLADEN;0;0;9;;21;4356;43G1;5705,689;1149,599;56;30;2,04;75,4;4,5;;0,5700;,196;4;110;2;Total length TL;;;484
greater weever;1999-09-08;1999;3;9;SEPI.1999.484;Locked;180;484;V;E FLADEN;0;0;9;;21;4356;43G1;5705,689;1149,599;56;30;2,04;75,4;4,5;;0,5700;,196;4;260;2;Total length TL;;;484
greater weever;1999-09-08;1999;3;9;SEPI.1999.485;Locked;181;485;V;INRE VÄRÖTUBEN;0;0;9;;21;4357;43G2;5712,31;1203,089;29;30;1,87;69,7;4,3;;0,4830;,36;2;290;2;Total length TL;;;485
greater weever;1999-09-08;1999;3;9;SEPI.1999.486;Locked;182;486;V;GALTABÄCK;;;;;21;4357;43G2;5702,56;1211,989;31;30;1,92;;;;;;;;;;;;486
greater weever;1999-09-08;1999;3;9;SEPI.1999.487;Locked;183;487;V;SANDEN;;;;;21;4256;42G1;5656,47;1140,949;61;30;1,93;;;;;;;;;;;;487
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;130;4;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;170;4;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;180;2;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;190;2;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;200;4;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;210;6;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;220;6;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;230;10;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;240;2;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;250;6;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;260;4;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;270;2;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;290;4;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;300;2;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;310;2;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.489;Locked;184;489;V;7 N HJELM;0;0;9;;21;4155;41G0;5612,819;1058,41;21;30;1,95;59,4;5,4;;0,4290;5,58;62;320;2;Total length TL;;;489
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;120;4;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;130;6;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;140;10;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;150;6;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;160;6;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;170;12;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;190;2;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;200;18;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;210;20;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;220;40;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;230;34;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;240;10;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;250;20;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;260;14;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;270;10;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;280;14;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;290;6;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;300;2;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.490;Locked;185;490;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,169;1105,31;19;30;1,92;60,8;5,3;;0,4320;16,4;236;310;2;Total length TL;;;490
greater weever;1999-09-09;1999;3;9;SEPI.1999.491;Locked;186;491;V;7 S ANHOLT KNOB;;;;;21;4256;42G1;5635,299;1149,06;34;30;1,9;;;;;;;;;;;;491
greater weever;1999-09-09;1999;3;9;SEPI.1999.492;Locked;187;492;V;6 NE LYSEGRUND;;;;;21;4156;41G1;5621,029;1154,78;31;30;1,83;;;;;;;;;;;;492
greater weever;1999-09-09;1999;3;9;SEPI.1999.493;Locked;188;493;V;7 NW KULLEN;;;;;21;4157;41G2;5622,129;1215,66;32;30;1,8;;;;;;;;;;;;493
greater weever;1999-09-10;1999;3;9;SEPI.1999.494;Locked;189;494;V;10 WNW NIDINGEN;;;;;21;4356;43G1;5718,6;1134,91;63;30;1,94;;;;;;;;;;;;494
greater weever;1999-09-13;1999;3;9;SEPI.1999.495;Locked;190;495;V;SW VINGA;;;;;20;4456;44G1;5733,83;1137,819;45;30;1,95;;;;;;;;;;;;495
greater weever;1999-09-13;1999;3;9;SEPI.1999.496;Locked;191;496;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,509;1119,27;38;30;1,95;74,5;4,6;;0,5380;4,26;24;240;2;Total length TL;;;496
greater weever;1999-09-13;1999;3;9;SEPI.1999.496;Locked;191;496;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,509;1119,27;38;30;1,95;74,5;4,6;;0,5380;4,26;24;250;2;Total length TL;;;496
greater weever;1999-09-13;1999;3;9;SEPI.1999.496;Locked;191;496;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,509;1119,27;38;30;1,95;74,5;4,6;;0,5380;4,26;24;260;6;Total length TL;;;496
greater weever;1999-09-13;1999;3;9;SEPI.1999.496;Locked;191;496;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,509;1119,27;38;30;1,95;74,5;4,6;;0,5380;4,26;24;290;4;Total length TL;;;496
greater weever;1999-09-13;1999;3;9;SEPI.1999.496;Locked;191;496;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,509;1119,27;38;30;1,95;74,5;4,6;;0,5380;4,26;24;300;2;Total length TL;;;496
greater weever;1999-09-13;1999;3;9;SEPI.1999.496;Locked;191;496;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,509;1119,27;38;30;1,95;74,5;4,6;;0,5380;4,26;24;310;4;Total length TL;;;496
greater weever;1999-09-13;1999;3;9;SEPI.1999.496;Locked;191;496;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,509;1119,27;38;30;1,95;74,5;4,6;;0,5380;4,26;24;330;2;Total length TL;;;496
greater weever;1999-09-13;1999;3;9;SEPI.1999.496;Locked;191;496;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,509;1119,27;38;30;1,95;74,5;4,6;;0,5380;4,26;24;350;2;Total length TL;;;496
greater weever;1999-09-13;1999;3;9;SEPI.1999.497;Locked;192;497;V;W GROVES FLAK;;;;;21;4356;43G1;5711,189;1126,64;69;30;1,93;;;;;;;;;;;;497
greater weever;1999-09-14;1999;3;9;SEPI.1999.500;Locked;193;500;V;LUNDÅKRABUKTEN;;;;;23;4057;40G2;5547,299;1252,729;17;30;1,85;;;;;;;;;;;;500
greater weever;1999-09-14;1999;3;9;SEPI.1999.501;Locked;194;501;V;N VEN;;;;;23;4057;40G2;5556,689;1241,4;29;30;2,11;;;;;;;;;;;;501
greater weever;1999-09-14;1999;3;9;SEPI.1999.502;Locked;195;502;V;NW HÖGANÄS;;;;;23;4157;41G2;5613,879;1224,199;24;30;1,96;;;;;;;;;;;;503
greater weever;1999-09-14;1999;3;9;SEPI.1999.504;Locked;196;504;V;SKÄLDERVIKEN;;;;;21;4157;41G2;5621,089;1233,969;23;30;1,9;;;;;;;;;;;;504
greater weever;1999-09-15;1999;3;9;SEPI.1999.505;Locked;197;505;V;YTTRE LAHOLMSBUKTEN;;;;;21;4257;42G2;5633,629;1236,27;22;30;1,93;;;;;;;;;;;;505
greater weever;1999-09-15;1999;3;9;SEPI.1999.506;Locked;198;506;V;FYRBANKEN;;;;;21;4256;42G1;5646,419;1153,489;45;30;1,92;;;;;;;;;;;;506
greater weever;1999-09-15;1999;3;9;SEPI.1999.507;Locked;199;507;V;SW MORUPS BANK;;;;;21;4257;42G2;5649,14;1212,9;37;30;1,93;;;;;;;;;;;;507
greater weever;1999-09-15;1999;3;9;SEPI.1999.508;Locked;200;508;V;MORUPS BANK;;;;;21;4257;42G2;5652,47;1217,479;27;30;1,81;;;;;;;;;;;;507
greater weever;2000-01-24;2000;1;1;SEPI.2000.34;Checked;1;34;V;7 W VINGA;;;;;20;4456;44G1;5741,1;1122,199;68;30;1,94;;;;;;;;;;;;34
greater weever;2000-01-25;2000;1;1;SEPI.2000.43;Checked;2;43;V;36 N HANSTHOLM;;;;;20;4453;44F8;5746,8;0847;218;30;1,91;;;;;;;;;;;;43
greater weever;2000-01-25;2000;1;1;SEPI.2000.44;Checked;3;44;V;31 N HANSTHOLM;;;;;20;4453;44F8;5738,1;0849,1;83;30;1,84;;;;;;;;;;;;
greater weever;2000-01-25;2000;1;1;SEPI.2000.45;Checked;4;45;V;24 N HANSTHOLM;;;;;20;4453;44F8;5731,6;0839,9;64;30;1,8;;;;;;;;;;;;45
greater weever;2000-01-25;2000;1;1;SEPI.2000.46;Checked;5;46;V;20 N HANSTHOLM;0;0;9;;20;4353;43F8;5727,5;0835,12;54;30;1,8;65;;;0,4330;,12;2;220;2;Total length TL;;;
greater weever;2000-01-25;2000;1;1;SEPI.2000.47;Checked;6;47;V;16 N HANSTHOLM;0;0;9;;20;4353;43F8;5725,5;0835,9;40;30;2,1;65;;;0,5060;,482;6;170;2;Total length TL;;;47
greater weever;2000-01-25;2000;1;1;SEPI.2000.47;Checked;6;47;V;16 N HANSTHOLM;0;0;9;;20;4353;43F8;5725,5;0835,9;40;30;2,1;65;;;0,5060;,482;6;180;2;Total length TL;;;47
greater weever;2000-01-25;2000;1;1;SEPI.2000.47;Checked;6;47;V;16 N HANSTHOLM;0;0;9;;20;4353;43F8;5725,5;0835,9;40;30;2,1;65;;;0,5060;,482;6;300;2;Total length TL;;;47
greater weever;2000-01-26;2000;1;1;SEPI.2000.56;Checked;7;56;V;30 N HIRTSHALS;;;;;20;4554;45F9;5805,04;0950,8;253;30;1,9;;;;;;;;;;;;56
greater weever;2000-01-26;2000;1;1;SEPI.2000.57;Checked;8;57;V;27 N HIRTSHALS;;;;;20;4554;45F9;5801,64;0952,24;147;30;1,7;;;;;;;;;;;;
greater weever;2000-01-26;2000;1;1;SEPI.2000.58;Checked;9;58;V;24 N HIRTSHALS;;;;;20;4454;44F9;5758,45;0951,65;103;30;1,8;;;;;;;;;;;;58
greater weever;2000-01-26;2000;1;1;SEPI.2000.59;Checked;10;59;V;17 N HIRTSHALS;;;;;20;4454;44F9;5753,879;0954,07;61;30;1,8;;;;;;;;;;;;
greater weever;2000-01-26;2000;1;1;SEPI.2000.60;Checked;11;60;V;11 N HIRTSHALS;;;;;20;4454;44F9;5745,79;0948,929;39;30;1,7;;;;;;;;;;;;60
greater weever;2000-01-27;2000;1;1;SEPI.2000.67;Checked;12;67;V;W GROVES FLAK;;;;;21;4356;43G1;5710,359;1126,939;79;30;2;;;;;;;;;;;;67
greater weever;2000-01-27;2000;1;1;SEPI.2000.69;Checked;13;69;V;W FLADEN;;;;;21;4356;43G1;5712,18;1139,859;67;30;1,8;;;;;;;;;;;;68
greater weever;2000-01-27;2000;1;1;SEPI.2000.70;Checked;14;70;V;SANDEN;;;;;21;4256;42G1;5656,709;1140,68;63;30;1,9;;;;;;;;;;;;
greater weever;2000-01-27;2000;1;1;SEPI.2000.71;Checked;15;71;V;FYRBANKEN;;;;;21;4256;42G1;5647,479;1152,38;46;30;1,8;;;;;;;;;;;;71
greater weever;2000-01-28;2000;1;1;SEPI.2000.79;Checked;16;79;V;GALTABÄCK;;;;;21;4357;43G2;5701,049;1212,119;31;31;1,98;;;;;;;;;;;;79
greater weever;2000-01-28;2000;1;1;SEPI.2000.80;Checked;17;80;V;INRE VÄRÖTUBEN;;;;;21;4357;43G2;5711,279;1203,869;29;30;1,9;;;;;;;;;;;;80
greater weever;2000-01-31;2000;1;1;SEPI.2000.81;Checked;18;81;V;SW VINGA;;;;;20;4456;44G1;5733,899;1137,8;45;30;1,96;;;;;;;;;;;;81
greater weever;2000-01-31;2000;1;1;SEPI.2000.82;Checked;19;82;V;LÄSÖ RÄNNA;;;;;21;4355;43G0;5727,7;1052;42;30;1,98;;;;;;;;;;;;82
greater weever;2000-02-01;2000;1;2;SEPI.2000.90;Checked;20;90;V;7,5 N HIRTSHALS;;;;;20;4455;44G0;5744,299;1007,599;82;30;1,86;;;;;;;;;;;;89
greater weever;2000-02-01;2000;1;2;SEPI.2000.91;Checked;21;91;V;4,5 N SKAGEN;;;;;20;4455;44G0;5750;1034,9;105;30;2;;;;;;;;;;;;92
greater weever;2000-02-01;2000;1;2;SEPI.2000.93;Checked;22;93;V;7,5 NE SKAGENS REV;;;;;20;4455;44G0;5751,899;1058,099;75;30;1,98;;;;;;;;;;;;93
greater weever;2000-02-01;2000;1;2;SEPI.2000.94;Checked;23;94;V;6,5 ENE SKAGENS REV;0;0;9;;20;4455;44G0;5748,5;1059,4;49;30;1,97;77,2;3,9;;0,5630;,2;4;200;4;Total length TL;;;93
greater weever;2000-02-01;2000;1;2;SEPI.2000.95;Checked;24;95;V;13 W MARSTRAND;;;;;20;4456;44G1;5753,5;1110,699;63;30;1,81;;;;;;;;;;;;96
greater weever;2000-02-02;2000;1;2;SEPI.2000.103;Checked;25;103;V;6 E GRENÅ;;;;;21;4156;41G1;5628,7;1106;19;30;1,91;;;;;;;;;;;;104
greater weever;2000-02-02;2000;1;2;SEPI.2000.104;Checked;26;104;V;7 N HJELM;;;;;21;4155;41G0;5616,5;1058,8;21;30;2,01;;;;;;;;;;;;104
greater weever;2000-02-02;2000;1;2;SEPI.2000.105;Checked;27;105;V;6 NE LYSEGRUND;;;;;21;4156;41G1;5621,1;1155,199;32;30;1,96;;;;;;;;;;;;105
greater weever;2000-02-02;2000;1;2;SEPI.2000.106;Checked;28;106;V;7 S ANHOLT KNOB;;;;;21;4256;42G1;5636,109;1149,5;32;30;1,94;;;;;;;;;;;;106
greater weever;2000-02-03;2000;1;2;SEPI.2000.109;Checked;29;109;V;LUNDÅKRABUKTEN;;;;;23;4057;40G2;5547,5;1252,599;18;30;1,9;;;;;;;;;;;;108
greater weever;2000-02-03;2000;1;2;SEPI.2000.110;Checked;30;110;V;N VEN;;;;;23;4057;40G2;5556,5;1241,3;30;30;1,9;;;;;;;;;;;;108
greater weever;2000-02-03;2000;1;2;SEPI.2000.112;Checked;31;112;V;NW HÖGANÄS;;;;;23;4157;41G2;5613,399;1225,699;25;30;1,92;;;;;;;;;;;;112
greater weever;2000-02-03;2000;1;2;SEPI.2000.113;Checked;32;113;V;7 NW KULLEN;;;;;21;4157;41G2;5621,899;1215,9;33;30;1,91;;;;;;;;;;;;113
greater weever;2000-02-04;2000;1;2;SEPI.2000.121;Checked;33;121;V;E FLADEN;;;;;21;4356;43G1;5708;1151;55;30;1,95;;;;;;;;;;;;121
greater weever;2000-02-04;2000;1;2;SEPI.2000.122;Checked;34;122;V;10 WNW NIDINGEN;;;;;21;4356;43G1;5720,6;1135;63;30;1,91;;;;;;;;;;;;122
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;150;6;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;160;2;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;170;2;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;180;2;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;200;14;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;210;14;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;220;18;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;230;14;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;240;18;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;250;16;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;260;6;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;270;12;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;280;14;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;290;2;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;300;4;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;310;2;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;320;4;Total length TL;;;123
greater weever;2000-02-07;2000;1;2;SEPI.2000.123;Checked;35;123;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,7;1119,4;39;30;1,94;75,9;3,7;;0,5450;13,42;154;340;2;Total length TL;;;123
