date,year,quarter,month,subdiv,lat,long,density,lon,X,Y,depth,year_q,temp
1993-02-08,1993,1,2,21,57.37166666666667,1136.23,0,11.603833333333334,656.5745911922492,6361.756502092311,58.85312271118164,1993_1,5.60329008102417
1993-02-08,1993,1,2,21,57.20133333333333,1139.68,0,11.661333333333335,660.7724185060739,6342.937274188683,68.26312255859375,1993_1,5.111819744110107
1993-02-09,1993,1,2,21,56.36416666666667,1232,0,12.533333333333333,718.2361940191313,6252.216931176395,25.14486312866211,1993_1,4.128147125244141
1993-02-10,1993,1,2,21,56.34816666666667,1157.699,0,11.96165,683.0161957237581,6248.769547136773,32.036136627197266,1993_1,4.4255194664001465
1993-02-10,1993,1,2,21,56.21483333333334,1057.66,0,10.961000000000002,621.6149207771813,6231.72038499522,16.50118637084961,1993_1,3.544389247894287
1993-02-10,1993,1,2,21,56.435816666666675,1105.04,0,11.084,628.4970934941861,6256.534124735514,17.072755813598633,1993_1,3.676229238510132
1993-02-11,1993,1,2,21,56.35848333333333,1216.079,0,12.267983333333332,701.8840685315511,6250.774262824371,30.834863662719727,1993_1,4.547837734222412
1993-02-11,1993,1,2,21,56.543816666666665,1231.76,0,12.529333333333334,716.9621401421541,6272.185501503883,25.18486213684082,1993_1,4.623279571533203
1993-02-11,1993,1,2,21,56.61833333333334,1218.859,0,12.314316666666665,703.3495402002966,6279.815234790524,37.7448616027832,1993_1,4.812250137329102
1993-02-12,1993,1,2,21,56.586666666666666,1149.3,0,11.821666666666665,673.2785127169358,6274.939821668118,37.55613708496094,1993_1,4.462874412536621
1993-02-15,1993,1,2,20,57.57166666666667,1138.25,0,11.6375,657.7340949471688,6384.0893201277395,40.97043228149414,1993_1,4.38889741897583
1993-02-15,1993,1,2,21,57.38816666666666,1119.64,0,11.327333333333335,639.8891992531596,6362.989885097214,37.367637634277344,1993_1,5.2707600593566895
1993-02-15,1993,1,2,21,57.17666666666667,1126.9,0,11.448333333333334,648.0070019829643,6339.709960448763,62.637638092041016,1993_1,5.143314838409424
1993-02-16,1993,1,2,21,56.88165000000001,1216.5,0,12.275,699.5366303045153,6308.990229295693,19.68486213684082,1993_1,4.528061866760254
1993-02-16,1993,1,2,21,56.839983333333336,1214,0,12.233333333333333,697.2183456530292,6304.234327977474,40.15486145019531,1993_1,4.988769054412842
1993-02-16,1993,1,2,21,56.78333333333333,1152.9,0,11.881666666666668,676.041525765422,6296.972894943407,37.92613983154297,1993_1,4.855464458465576
1993-02-16,1993,1,2,21,56.919999999999995,1141.8,0,11.696666666666665,664.143643681043,6311.718357540488,33.26312255859375,1993_1,4.544908046722412
1993-02-16,1993,1,2,21,57.088316666666664,1149.8,0,11.83,671.4804973506061,6330.773423487419,44.043121337890625,1993_1,5.408459663391113
1993-02-17,1993,1,2,21,57.01166666666666,1211.8,0.25793650793650796,12.196666666666665,694.0889539434148,6323.2279309998585,37.878231048583984,1993_1,5.16602087020874
1993-02-17,1993,1,2,21,57.17666666666667,1204,0,12.066666666666666,685.3733389664338,6341.2223723340785,41.398231506347656,1993_1,4.292947292327881
1993-02-17,1993,1,2,21,57.260000000000005,1158.599,0,11.97665,679.5287513017963,6350.252513854347,62.77312088012695,1993_1,5.17773962020874
1993-02-17,1993,1,2,21,57.43998333333334,1049.8,0,10.83,609.8455276906813,6367.843234674348,35.68459701538086,1993_1,4.913327217102051
1993-02-18,1993,1,2,20,58.25833333333333,1109.9,0,11.165000000000001,627.0349966913041,6459.513285385436,50.41478729248047,1993_1,5.844264030456543
1993-02-18,1993,1,2,20,58.07998333333333,1104.199,0,11.069983333333335,622.0704294385864,6439.486970500035,134.39479064941406,1993_1,6.306436538696289
1993-02-18,1993,1,2,20,57.89665,1110.3,0,11.171666666666665,628.7217353280972,6419.270803750383,51.233428955078125,1993_1,6.094759941101074
1993-02-18,1993,1,2,20,57.81833333333334,1101.599,0,11.026649999999998,620.3889170508662,6410.287294091819,41.54343032836914,1993_1,5.976103782653809
1993-02-18,1993,1,2,20,57.68500000000001,1055.8,0,10.93,615.0715269090762,6395.27927010997,26.80995750427246,1993_1,5.237800121307373
1993-02-22,1993,1,2,20,57.825,1034.699,0,10.578316666666668,593.742630840407,6410.320112843641,47.23995590209961,1993_1,6.322550296783447
1993-02-22,1993,1,2,20,57.748316666666675,1009.7,0,10.161666666666667,569.1442787625049,6401.282864022894,21.376081466674805,1993_1,6.0405592918396
1993-02-23,1993,1,2,20,57.763983333333336,844.39,0,8.739833333333333,484.520724373108,6402.463910603664,249.2132568359375,1993_1,6.7356486320495605
1993-02-23,1993,1,2,20,57.61666666666667,846.79,0,8.779833333333332,486.8473568633197,6386.055109473368,64.88642120361328,1993_1,6.360637187957764
1993-02-23,1993,1,2,20,57.5235,839.04,0,8.650666666666666,479.07766452059013,6375.715751199196,57.03325653076172,1993_1,6.277138710021973
1993-02-23,1993,1,2,20,57.45498333333333,834.7,1.2172521467603437,8.578333333333335,474.69815538198515,6368.112874765896,42.13842010498047,1993_1,6.165074825286865
1993-02-23,1993,1,2,20,57.42165,834,2.471212121212121,8.566666666666666,473.97445625654626,6364.406550674473,42.13842010498047,1993_1,6.165074825286865
1993-02-24,1993,1,2,20,58.059,946.58,0,9.776333333333334,545.8123297928344,6435.542225504553,362.58905029296875,1993_1,6.852839946746826
1993-02-24,1993,1,2,20,58.019999999999996,950.95,0,9.849166666666667,550.1647751982922,6431.252155502253,95.15806579589844,1993_1,6.598681449890137
1993-02-24,1993,1,2,20,58.043816666666665,945.989,0,9.766483333333333,545.2502740144529,6433.845229502159,111.63806915283203,1993_1,6.852839946746826
1993-02-24,1993,1,2,20,57.98065,952.25,0,9.870833333333334,551.501166975759,6426.887716454052,95.15806579589844,1993_1,6.598681449890137
1993-02-24,1993,1,2,20,57.882983333333335,951.4,0,9.856666666666666,550.8011492886544,6416.004121608471,45.168067932128906,1993_1,6.374553680419922
1993-02-24,1993,1,2,20,57.750816666666665,946.39,0,9.773166666666667,546.0177092374853,6401.230951786871,52.178070068359375,1993_1,6.120395660400391
1993-02-25,1993,1,2,20,58.65233333333334,1049.939,0,10.832316666666667,606.3217509927972,6502.792291731588,81.1828842163086,1993_1,6.067659378051758
1993-02-25,1993,1,2,20,58.58381666666667,1053.839,0,10.897316666666665,610.3085070304726,6495.270147951131,75.29288482666016,1993_1,5.915311336517334
1993-02-25,1993,1,2,20,58.55366666666667,1050.829,0,10.84715,607.484679180029,6491.832598869403,86.0828857421875,1993_1,6.091097831726074
1993-02-25,1993,1,2,20,58.499500000000005,1107.619,0,11.126983333333332,623.9558288575363,6486.28532447308,58.07478713989258,1993_1,5.089846611022949
1993-02-25,1993,1,2,20,58.31498333333334,1059.3,0,10.988333333333333,616.484499048681,6465.4992892132295,110.01478576660156,1993_1,6.134312152862549
1993-09-06,1993,3,9,20,57.81833333333334,1102.199,0,11.036650000000002,620.9828382534948,6410.305125861737,41.54343032836914,1993_3,8.084811210632324
1993-09-06,1993,3,9,20,57.82998333333333,1034.4,0,10.573333333333334,593.4337862505112,6410.867925852637,47.23995590209961,1993_3,7.4153571128845215
1993-09-06,1993,3,9,20,57.74665,1009.5,0,10.158333333333333,568.9490575461646,6401.093935206689,27.74608039855957,1993_3,7.78231143951416
1993-09-07,1993,3,9,20,57.779983333333334,847,0,8.783333333333333,487.1145595059157,6404.236060627995,213.05641174316406,1993_3,7.115787029266357
1993-09-07,1993,3,9,20,57.61833333333334,847.099,0,8.784983333333335,487.15560260557277,6386.239666119759,64.88642120361328,1993_3,7.4212164878845215
1993-09-07,1993,3,9,20,57.52165,840.4,0,8.673333333333334,480.4342236343662,6375.503045888023,57.03325653076172,1993_3,7.60652494430542
1993-09-07,1993,3,9,20,57.45333333333333,834.5,0,8.575,474.4969937936168,6367.930438992613,42.13842010498047,1993_3,7.933195114135742
1993-09-07,1993,3,9,20,57.404983333333334,831.3,0,8.5216666666666665,471.2587774308497,6362.569318091614,30.22842025756836,1993_3,7.842371940612793
1993-09-08,1993,3,9,20,57.72833333333333,942.599,0,9.709983333333334,542.2834483412323,6398.68683289791,42.03807067871094,1993_3,8.878780364990234
1993-09-08,1993,3,9,20,57.87666666666667,948.9,0,9.815,548.3388227389762,6415.270381571554,45.168067932128906,1993_3,7.703939914703369
1993-09-08,1993,3,9,20,57.963316666666664,949.5,0,9.825,548.814221187818,6424.924026045767,63.308067321777344,1993_3,7.17145299911499
1993-09-08,1993,3,9,20,58.02331666666667,951.1,0,9.851666666666667,550.3078027304986,6431.62325311663,95.15806579589844,1993_3,7.17145299911499
1993-09-08,1993,3,9,20,58.063316666666665,947.099,0,9.784983333333335,546.3171746404608,6436.028700243865,362.58905029296875,1993_3,6.703421115875244
1993-09-09,1993,3,9,20,58.669999999999995,1049.599,0,10.826649999999999,605.9394197679844,6504.749954327193,81.1828842163086,1993_3,8.068696975708008
1993-09-09,1993,3,9,20,58.60665000000001,1054,0,10.9,610.3925225718646,6497.816266317334,75.29288482666016,1993_3,8.613636016845703
1993-09-09,1993,3,9,20,58.556650000000005,1050.699,0,10.844983333333335,607.3494953732697,6492.161226989119,86.0828857421875,1993_3,7.928067684173584
1993-09-09,1993,3,9,20,58.48831666666667,1107.8,0,11.129999999999999,624.1710686136225,6485.046112662088,58.07478713989258,1993_3,11.831263542175293
1993-09-10,1993,3,9,20,57.56498333333334,1138.599,0.4751131221719457,11.643316666666665,658.1108315457349,6383.359167778413,40.97043228149414,1993_3,14.168492317199707
1993-09-13,1993,3,9,20,57.87833333333333,1111.9,0,11.198333333333334,630.3683017743452,6417.283315852197,51.233428955078125,1993_3,7.969084739685059
1993-09-13,1993,3,9,20,58.041666666666664,1105.199,0,11.08665,623.1849614889811,6435.252529400419,96.83342742919922,1993_3,7.387524127960205
1993-09-14,1993,3,9,20,58.45,1103.5,0,11.058333333333334,620.1246512885864,6480.650914128774,62.5447883605957,1993_3,8.949827194213867
1993-09-14,1993,3,9,20,58.254983333333335,1110.199,0,11.169983333333334,627.3393546594849,6459.149833394447,64.59478759765625,1993_3,8.463484764099121
1993-09-14,1993,3,9,20,58.291666666666664,1057.9,0,10.965000000000002,615.1935437339154,6462.863792639554,110.01478576660156,1993_3,7.707602024078369
1993-09-14,1993,3,9,20,58.336816666666664,1051,0,10.85,608.314882895723,6467.698576373633,129.90505981445312,1993_3,7.134098529815674
1993-09-14,1993,3,9,20,58.11498333333334,1043.8,0,10.729999999999999,601.9240882489139,6442.818455601339,221.1450653076172,1993_3,6.909237861633301
1993-09-14,1993,3,9,20,57.85,1055.9,0,10.931666666666668,614.6469503082451,6413.646887405184,65.53343200683594,1993_3,7.847498893737793
1993-09-15,1993,3,9,21,57.044999999999995,1211.599,0,12.193316666666666,693.7120763155082,6326.926589463661,37.878231048583984,1993_3,14.13479995727539
1993-09-15,1993,3,9,21,56.88165000000001,1216.199,0.39426523297491034,12.269983333333334,699.2311127406838,6308.975598327061,19.68486213684082,1993_3,13.843287467956543
1993-09-15,1993,3,9,21,56.845,1214.599,0.595482546201232,12.243316666666665,697.8005473015639,6304.821216468657,41.514862060546875,1993_3,11.832728385925293
1993-09-15,1993,3,9,21,56.576666666666675,1237.599,0,12.62665,722.7482493819949,6276.151005978687,19.656269073486328,1993_3,14.532517433166504
1993-09-15,1993,3,9,21,56.351666666666674,1234.5,0,12.575,720.8807601457119,6250.959698856187,13.396269798278809,1993_3,13.601580619812012
